7920   	3.5
79224  	2.5
7924   	3.5
79242  	2.92
7925   	4.25
79251  	2.25
79259  	2.5
7926   	4.0
79274  	3.67
79293  	2.97
79299  	3.0
7930   	3.75
7932   	3.67
79333  	4.0
7934   	4.0
79357  	4.14
7936   	4.0
7937   	3.5
7938   	3.5
7939   	4.5
7940   	4.5
79428  	3.29
7943   	4.0
7944   	3.0
795    	3.5
79501  	4.0
7951   	2.0
79536  	3.0
79553  	3.0
79572  	2.5
79590  	2.5
79592  	3.26
79677  	3.5
79684  	4.0
79695  	3.06
79702  	3.7
7976   	4.5
7979   	3.5
79798  	3.5
798    	2.71
7980   	3.79
7981   	4.33
7982   	3.25
7983   	4.2
7984   	4.0
7986   	1.0
79868  	2.5
7987   	2.5
79879  	2.17
7988   	2.0
79895  	2.5
79897  	5.0
799    	3.46
7991   	3.67
7993   	2.5
79946  	3.5
8      	2.88
80     	4.0
800    	4.16
8008   	4.0
80083  	4.0
80094  	4.0
801    	3.14
8010   	4.0
8011   	4.0
8012   	3.67
80124  	5.0
80126  	2.62
80139  	4.17
8014   	4.25
8015   	3.5
8016   	4.0
80162  	2.5
80166  	2.67
8019   	4.0
802    	3.34
80219  	3.25
8024   	3.5
80241  	3.17
8025   	4.5
803    	4.0
8033   	3.67
8035   	2.0
80363  	3.14
804    	3.25
8042   	4.0
8043   	1.5
8044   	3.67
8045   	2.0
80454  	2.5
80463  	3.89
80478  	4.0
80489  	3.95
805    	3.66
3739   	3.5
374    	2.2
3740   	3.86
3741   	4.09
3742   	3.65
3743   	2.0
3744   	2.66
37444  	4.0
3745   	3.41
3746   	4.0
3747   	3.5
37475  	3.0
37477  	2.5
37495  	3.5
3751   	3.55
3752   	3.09
3753   	3.45
3754   	2.22
37545  	3.25
3755   	3.17
3756   	4.0
3758   	3.5
376    	3.25
3760   	3.5
3761   	4.0
3763   	3.22
3764   	2.3
3765   	3.0
3766   	2.08
3767   	1.67
3768   	1.25
3769   	3.33
377    	3.53
3770   	2.67
3771   	4.0
37720  	2.92
37727  	2.86
37729  	3.53
3773   	2.0
37731  	3.72
37733  	3.5
37736  	3.5
37739  	3.3
3774   	0.75
37741  	3.87
378    	2.79
3783   	3.95
37830  	3.55
3784   	2.59
37844  	2.0
3785   	2.92
37853  	2.5
37857  	3.61
3786   	2.62
3787   	4.0
3788   	3.67
3789   	3.5
379    	2.5
3790   	4.0
3791   	3.19
3792   	5.0
3793   	3.7
3794   	2.5
3795   	5.0
3797   	2.67
3798   	3.2
3799   	1.58
38     	2.12
380    	3.5
3801   	4.0
3802   	2.0
38038  	3.63
3806   	3.0
38061  	4.07
3807   	3.0
3808   	4.0
3809   	3.27
38095  	4.17
381    	3.82
3810   	3.0
3811   	3.93
3812   	3.46
3813   	4.17
3814   	4.22
38159  	4.5
3816   	4.0
38164  	4.0
3819   	4.0
38198  	4.0
382    	3.16
3821   	2.28
3822   	4.12
3823   	4.0
3824   	2.41
3825   	2.74
3826   	2.29
3827   	2.89
38294  	2.5
383    	3.1
3830   	1.5
38304  	4.62
3831   	3.91
3832   	4.0
3833   	1.5
3834   	3.0
3835   	2.17
3836   	4.13
3837   	2.5
3838   	2.0
38388  	4.25
3839   	1.67
384    	3.25
3840   	2.4
3841   	2.83
3843   	2.38
3844   	3.33
3845   	4.0
3846   	3.62
3847   	2.0
3849   	4.0
385    	4.0
3851   	5.0
3852   	3.38
3855   	4.75
3857   	4.0
3858   	3.5
38583  	2.5
3859   	3.75
386    	3.0
3861   	2.68
3862   	3.75
3863   	3.04
3864   	2.1
3865   	3.25
3868   	3.4
3869   	3.42
387    	2.38
3870   	3.0
3871   	3.9
3872   	3.5
3873   	3.14
3877   	2.22
3879   	2.0
38798  	3.12
388    	3.0
3882   	2.69
3884   	1.5
3888   	4.0
38886  	3.44
3889   	2.25
389    	4.5
3893   	3.34
3894   	4.0
3895   	1.5
3896   	3.12
3897   	3.87
3898   	2.5
3899   	1.0
38992  	3.5
39     	3.29
390    	3.7
3900   	4.0
3901   	3.25
3906   	2.5
3908   	1.5
3909   	2.0
391    	4.5
3910   	3.98
3911   	3.69
3912   	2.5
3914   	4.0
3915   	3.67
3916   	3.74
3917   	3.37
3918   	3.28
39183  	3.56
3919   	2.5
3920   	4.0
3922   	1.0
39231  	3.5
39234  	3.5
3925   	3.92
3926   	3.0
3927   	2.67
3928   	3.75
3929   	2.5
39292  	3.77
393    	2.5
3930   	2.12
39307  	2.5
3932   	3.5
3933   	0.5
3937   	2.62
3938   	2.75
39381  	3.56
3939   	5.0
3940   	5.0
39400  	2.1
3941   	5.0
39414  	3.0
3942   	5.0
39427  	3.0
3943   	2.94
39435  	2.9
39444  	3.39
39446  	2.81
39449  	2.6
3945   	3.0
3946   	2.5
3947   	3.33
3948   	3.42
3949   	3.92
3950   	3.56
3951   	5.0
39516  	4.5
3952   	3.07
3953   	2.12
3955   	1.58
3957   	2.67
3958   	2.0
3959   	3.62
3962   	1.5
3963   	3.75
3964   	3.0
3965   	3.5
3966   	3.5
3967   	3.85
3968   	3.07
3969   	3.44
3971   	2.75
39715  	2.14
3972   	4.12
3973   	1.12
3974   	3.0
3977   	2.72
3978   	3.07
3979   	2.5
3980   	3.39
39801  	2.75
3981   	2.35
3983   	4.17
3984   	3.5
3985   	3.25
3986   	2.8
39869  	4.12
3987   	2.42
3988   	3.05
3989   	4.0
3990   	2.25
3991   	2.78
3992   	3.7
3993   	3.0
3994   	3.48
3996   	3.84
3997   	1.83
3998   	3.04
3999   	2.61
4      	2.36
40     	4.25
4000   	3.0
4002   	3.85
4003   	3.33
4005   	3.29
4006   	3.36
4007   	3.75
4008   	3.54
4009   	3.0
4010   	2.94
4011   	4.16
4012   	2.5
4014   	3.52
40148  	3.36
4015   	2.73
4016   	3.72
4017   	3.54
4018   	3.14
4019   	3.71
4020   	2.92
4021   	4.3
4022   	3.7
4023   	3.13
4024   	2.17
4025   	3.05
4027   	3.81
40278  	3.68
4029   	3.88
4030   	1.8
4031   	2.5
4032   	4.0
4033   	3.92
40339  	2.29
4034   	3.9
4035   	2.83
4036   	3.14
4037   	3.81
4039   	3.12
4040   	2.35
4041   	3.64
40412  	4.75
40414  	3.7
4042   	3.38
4043   	3.33
4046   	4.0
4047   	3.67
40478  	2.5
40491  	5.0
405    	2.42
4051   	0.5
4052   	3.56
4053   	2.5
4054   	2.84
4055   	4.0
4056   	3.29
40578  	3.0
40581  	2.92
40583  	3.53
40597  	2.0
406    	3.0
4061   	4.0
40614  	3.25
40617  	3.0
4062   	3.38
40629  	3.56
4063   	2.5
4064   	3.5
4065   	2.5
4066   	2.88
4067   	3.38
4068   	2.71
4069   	2.91
40697  	2.25
407    	3.44
40723  	3.25
40732  	3.55
4074   	3.0
4077   	4.5
4078   	4.0
4079   	4.25
408    	3.0
4080   	3.25
4081   	1.83
40815  	3.82
40819  	3.76
4082   	3.5
40826  	3.15
4083   	4.0
4084   	2.87
4085   	3.4
40851  	3.38
4086   	3.5
40870  	3.5
4089   	2.0
409    	2.0
4090   	3.56
4091   	3.25
4092   	2.25
4093   	1.5
40946  	2.0
40955  	3.88
40959  	3.67
40962  	3.33
40966  	3.5
41     	3.7
410    	3.1
41014  	4.0
4102   	3.5
4103   	3.95
4104   	1.4
4105   	3.82
4109   	2.57
4110   	3.0
4111   	3.0
4113   	3.0
4115   	2.0
4116   	5.0
4117   	4.33
412    	3.5
4121   	3.12
4123   	2.0
4124   	1.25
4125   	0.75
4126   	3.5
4127   	1.67
4128   	3.71
41285  	3.44
4129   	1.0
413    	2.79
4130   	1.83
4131   	1.83
4132   	2.62
4133   	2.56
4135   	5.0
4138   	1.0
4139   	3.0
414    	2.33
4141   	2.5
4142   	4.25
8950   	3.99
8951   	3.0
8952   	3.5
8954   	4.0
8955   	3.0
8957   	3.18
8958   	3.68
89580  	4.0
89582  	4.5
89586  	3.5
8959   	2.5
896    	2.5
8961   	3.84
8964   	3.0
8965   	3.14
8966   	3.12
8967   	1.75
89678  	4.0
8968   	3.58
8969   	3.02
897    	3.75
8970   	3.61
8972   	3.26
8973   	3.75
8974   	3.0
89745  	3.87
89753  	3.81
89759  	4.33
89761  	3.0
8977   	2.2
89774  	3.73
8978   	2.5
8979   	4.0
898    	4.31
89804  	3.22
8981   	3.72
8982   	3.0
8983   	3.52
89837  	4.5
8984   	3.29
89840  	2.83
8985   	2.86
89862  	3.5
89864  	3.63
8987   	3.0
8989   	3.5
89898  	3.5
899    	4.07
89904  	4.05
89939  	3.75
89945  	3.0
8998   	4.0
9      	3.12
900    	3.71
9004   	2.0
9005   	2.0
90057  	3.75
9008   	2.5
901    	3.0
9010   	4.1
9018   	4.33
902    	3.85
90243  	3.5
90245  	4.0
90249  	3.0
903    	4.03
90343  	2.75
90345  	3.5
90353  	4.0
90357  	3.5
90374  	3.75
90376  	3.5
90384  	2.0
904    	4.26
90403  	3.17
90405  	3.39
90428  	3.0
90430  	4.0
90439  	3.79
90469  	3.5
90471  	3.0
905    	4.32
90522  	3.0
90524  	3.5
90528  	3.5
90531  	3.75
90576  	4.5
906    	4.14
90600  	3.6
90603  	3.67
90630  	3.5
90647  	3.56
907    	3.5
90717  	3.5
90719  	2.5
90738  	1.5
90746  	3.5
90769  	4.0
908    	4.18
90809  	3.0
90863  	4.0
90866  	3.75
90888  	2.67
90890  	2.3
909    	3.96
90943  	5.0
90945  	3.0
910    	4.01
91077  	4.0
91079  	2.5
91094  	2.6
911    	3.81
91104  	2.21
91126  	3.0
91128  	3.58
912    	4.24
91233  	4.0
91261  	3.5
91266  	2.5
91273  	1.5
913    	4.17
91323  	2.9
91325  	2.75
91337  	4.0
91353  	3.75
91355  	5.0
91386  	5.0
914    	4.04
91414  	0.5
91470  	3.0
91483  	1.5
91485  	3.5
91488  	3.75
915    	3.77
91500  	3.44
91529  	3.99
91535  	3.14
91542  	3.76
91571  	2.5
916    	4.06
91622  	2.25
91628  	2.0
91630  	3.66
91653  	3.3
91658  	3.49
91660  	2.5
91666  	4.0
91671  	1.0
91688  	1.5
91690  	3.67
917    	3.5
91784  	4.5
918    	4.1
91842  	3.0
91860  	4.0
91869  	3.5
91873  	1.5
91890  	3.0
919    	3.88
91935  	2.5
91947  	4.5
91974  	3.8
91976  	2.92
91978  	3.17
91981  	2.5
92     	2.62
920    	3.64
92008  	2.83
92046  	3.0
92048  	3.25
92094  	3.5
921    	3.39
92192  	2.0
92198  	2.0
922    	4.33
92234  	1.5
92243  	4.5
92259  	4.11
92264  	2.0
923    	4.04
92309  	2.75
92348  	4.0
92391  	3.17
924    	3.89
92420  	3.38
92422  	3.75
92427  	1.0
92439  	3.0
92475  	4.25
92494  	5.0
92507  	3.38
92509  	2.67
92535  	4.3
926    	4.23
92637  	3.5
92643  	4.5
92665  	2.5
92674  	2.5
92681  	0.5
92694  	4.25
927    	4.0
92730  	2.0
92760  	3.5
928    	4.17
929    	3.5
92938  	1.6
92954  	3.5
93     	2.83
930    	4.25
93006  	4.25
93008  	5.0
93022  	5.0
93040  	4.0
931    	3.83
93114  	3.0
93134  	3.5
93139  	1.5
93193  	3.0
932    	3.94
93208  	2.0
93242  	1.5
93270  	2.06
93272  	3.1
93287  	3.75
93297  	3.75
933    	4.22
93320  	5.0
93326  	2.64
93363  	3.09
934    	3.25
93443  	3.25
935    	3.83
93502  	2.5
93510  	3.87
93512  	4.0
93563  	3.17
93598  	2.5
936    	4.0
93610  	3.0
937    	3.5
93721  	4.1
93723  	2.25
93740  	1.5
93766  	2.62
93790  	4.0
938    	3.25
93805  	3.75
93819  	3.5
93831  	2.62
93838  	4.33
93840  	4.02
93855  	4.5
93980  	1.25
93982  	2.0
93988  	4.5
94     	3.95
940    	4.0
94011  	1.5
94015  	3.0
94018  	2.33
94070  	3.88
941    	3.75
94122  	2.0
94130  	3.5
94150  	4.0
94160  	3.0
942    	4.33
94262  	3.0
94266  	2.5
943    	3.93
94323  	2.5
94325  	4.0
944    	4.0
94405  	3.5
94478  	2.5
94494  	2.5
945    	4.07
94503  	3.67
946    	2.5
94661  	4.0
94677  	3.56
947    	3.75
94735  	4.0
94777  	3.28
94780  	2.83
94799  	3.5
948    	3.92
94810  	5.0
94833  	3.33
94864  	3.3
94867  	3.5
94896  	3.5
949    	3.92
94919  	2.5
94931  	3.5
94953  	3.0
94959  	3.78
94985  	3.83
95     	3.02
950    	3.86
95004  	4.0
95067  	2.83
95088  	3.75
951    	4.39
95105  	3.39
95135  	4.0
95145  	3.5
95147  	3.25
95149  	5.0
95163  	3.5
95165  	4.0
95167  	3.47
95170  	4.0
95175  	5.0
95182  	3.0
95193  	2.0
95199  	3.0
952    	3.62
95201  	3.0
95207  	2.75
95218  	3.5
953    	4.03
95307  	2.75
95309  	4.17
95311  	5.0
95313  	4.5
95377  	3.83
954    	4.08
95441  	3.29
95449  	2.7
95473  	4.0
95475  	4.0
95497  	3.75
95499  	4.0
955    	3.86
95508  	3.5
95510  	3.25
95519  	4.0
95543  	2.92
95558  	3.36
95583  	2.75
956    	4.0
95624  	3.0
95633  	4.5
95654  	4.17
95690  	4.5
95717  	2.0
95720  	3.0
95738  	3.0
95744  	2.5
95761  	4.5
95771  	4.0
95780  	4.0
95796  	0.5
95839  	3.0
95843  	5.0
95858  	3.9
95873  	3.5
95875  	3.19
959    	3.5
95939  	4.0
95949  	3.5
95965  	4.0
96     	3.5
96004  	3.25
96007  	2.0
96020  	3.67
96079  	3.81
96084  	4.5
961    	4.0
96110  	3.44
96114  	2.0
96121  	1.0
96150  	2.0
96281  	3.5
96283  	3.0
963    	3.0
96373  	4.5
96411  	4.0
96417  	3.2
96430  	5.0
96432  	3.62
96448  	2.17
96471  	3.0
96488  	4.25
965    	4.05
96518  	3.0
96520  	2.0
96530  	2.5
96563  	4.0
96567  	4.0
96588  	3.62
96606  	3.83
96608  	5.0
96610  	3.64
96616  	2.5
96655  	3.0
96691  	3.75
96726  	1.5
96728  	3.92
96737  	3.71
968    	3.75
96811  	3.92
96815  	2.75
96821  	3.83
96829  	4.3
96832  	5.0
96861  	3.29
969    	3.97
96917  	4.0
96935  	5.0
96945  	3.5
96964  	1.5
96975  	3.5
97     	3.9
970    	3.5
97024  	0.5
971    	4.1
97168  	3.5
97172  	2.5
97188  	4.0
97194  	1.0
97225  	3.41
97230  	3.0
97285  	3.5
973    	3.9
97304  	3.98
97306  	3.47
97328  	3.0
97470  	1.25
976    	3.0
97643  	3.0
97665  	2.5
97701  	3.0
97742  	1.5
97752  	3.74
97757  	4.0
97785  	3.0
97836  	2.57
97858  	2.0
97860  	3.12
97866  	4.75
97870  	4.0
979    	3.0
97904  	4.0
97913  	3.75
97921  	3.72
97923  	3.5
97936  	3.0
97938  	3.63
97950  	2.5
97988  	2.5
98061  	3.5
98083  	4.0
981    	3.0
98122  	3.0
98124  	3.93
98154  	4.5
98160  	1.5
98175  	1.5
982    	3.0
98203  	1.88
98230  	3.5
98239  	2.25
98243  	3.79
98279  	4.0
98296  	1.5
98361  	4.0
984    	3.5
98491  	4.38
98499  	3.0
98503  	3.0
98585  	3.5
986    	3.54
98604  	4.5
98607  	4.5
98623  	3.0
98633  	3.5
98697  	2.5
987    	3.0
98799  	2.5
988    	3.0
98809  	3.81
98836  	2.0
98908  	1.5
98961  	4.11
99     	5.0
990    	2.9
99005  	1.5
99007  	3.5
99030  	4.0
99087  	3.0
991    	3.32
99106  	2.5
99112  	3.42
99114  	3.94
99117  	3.12
99122  	3.5
99130  	3.5
99145  	3.67
99149  	3.5
99191  	4.0
993    	3.0
994    	4.18
99415  	2.0
99437  	4.0
99532  	2.25
99574  	3.0
996    	2.5
99636  	5.0
99638  	3.0
99721  	1.5
99728  	3.33
99750  	3.5
99764  	4.25
998    	3.0
99813  	3.88
99846  	3.0
99853  	4.0
999    	3.04
99910  	3.25
99917  	3.17
99992  	3.0
80549  	3.8
80551  	3.5
80553  	3.5
8057   	3.0
80572  	4.0
80584  	4.0
80586  	3.83
80590  	3.17
806    	1.5
80615  	4.0
80693  	3.19
80727  	3.25
80748  	4.0
808    	3.5
80831  	3.86
80834  	3.5
80839  	2.5
80846  	3.25
80858  	3.5
80860  	3.0
80862  	3.67
80864  	3.5
80880  	3.25
809    	2.33
80906  	4.29
80917  	3.5
8092   	3.0
8093   	3.5
8094   	3.5
80969  	4.0
81     	3.11
810    	2.25
81018  	3.0
81087  	4.5
81132  	3.75
81156  	3.92
81158  	3.17
8117   	4.0
8118   	4.0
8119   	3.0
81191  	4.0
8121   	2.0
81229  	3.5
8125   	4.0
81257  	3.5
8126   	3.5
8128   	4.1
813    	2.8
8131   	3.5
8132   	4.33
8136   	0.5
8137   	0.5
8138   	2.25
81383  	2.5
81417  	3.7
8142   	4.25
8143   	3.5
81456  	3.0
8147   	4.0
81512  	4.0
81520  	4.0
8153   	2.5
81535  	4.5
81537  	3.1
8154   	3.75
81562  	3.83
81564  	3.6
8157   	3.5
8158   	4.0
81591  	3.63
8167   	4.0
81681  	2.0
8169   	3.29
81782  	3.36
81784  	2.67
81786  	4.0
81788  	3.86
81791  	3.0
818    	3.25
81819  	4.25
8183   	3.17
81831  	4.0
81834  	3.99
81845  	4.04
81847  	3.92
8188   	3.5
8189   	3.0
8190   	4.0
8191   	4.0
81910  	4.0
81932  	3.76
81949  	3.0
8195   	4.0
8196   	3.5
8197   	4.0
8199   	2.5
82     	3.88
82041  	4.25
82053  	4.0
8207   	4.08
82088  	3.0
82093  	1.5
82095  	0.5
82152  	3.5
82167  	2.79
82169  	3.86
82202  	2.71
82242  	4.25
8225   	4.0
8228   	3.62
823    	3.5
8232   	3.5
8235   	4.0
8236   	0.5
82366  	4.5
82378  	3.75
8238   	5.0
8239   	4.0
824    	4.0
8241   	4.0
82459  	3.75
82461  	3.24
82499  	2.67
82527  	4.0
8253   	3.4
82534  	2.5
8254   	4.25
8261   	4.17
8264   	3.5
82641  	3.0
8266   	2.7
82667  	3.88
8268   	4.25
82684  	0.5
8270   	3.75
82744  	5.0
8275   	3.5
82765  	3.5
82767  	3.5
828    	3.33
82848  	3.5
82852  	1.83
82854  	1.83
82857  	4.5
829    	2.67
8290   	0.75
8293   	3.5
83     	3.0
830    	3.07
8302   	3.5
83086  	2.5
83132  	3.5
83134  	3.92
83177  	1.17
832    	3.34
8327   	4.25
83270  	2.0
833    	2.0
8331   	4.0
83349  	3.0
8335   	3.5
8336   	3.5
83369  	4.0
8337   	4.0
83374  	3.5
8338   	4.0
8340   	3.79
8341   	3.83
83480  	3.5
835    	3.67
836    	2.88
8360   	3.58
83601  	0.5
8361   	3.05
83613  	3.0
8362   	2.75
8363   	3.75
8364   	3.38
8366   	3.89
8368   	3.91
8369   	2.67
837    	3.27
8370   	3.96
8371   	3.3
8372   	2.3
8373   	2.25
8375   	2.5
8376   	3.32
8378   	4.0
8379   	3.0
83796  	2.5
838    	3.92
8380   	2.5
83803  	4.1
8382   	2.5
83827  	4.25
8383   	1.0
8385   	3.0
8387   	0.8
839    	2.83
8391   	3.0
83910  	2.5
83969  	5.0
83976  	4.0
840    	3.38
8402   	2.0
8405   	4.5
841    	3.0
8410   	3.5
84152  	3.95
84156  	4.5
84187  	3.5
84189  	3.75
842    	2.54
8424   	4.0
84240  	4.0
84246  	4.5
8425   	2.0
8426   	4.0
8427   	1.5
84273  	5.0
84374  	2.93
84392  	3.6
84414  	4.25
8446   	2.5
8447   	1.0
8450   	3.0
8451   	3.25
84512  	5.0
84523  	3.0
8454   	3.5
84553  	4.0
8456   	4.0
8458   	3.5
8459   	3.5
84601  	3.33
8461   	3.5
84615  	2.25
8462   	3.0
8463   	4.0
84637  	3.0
8464   	3.51
8465   	3.5
84696  	4.0
84716  	4.0
8477   	4.5
84772  	3.2
84799  	4.5
848    	3.29
